tahun,gk,provinsi,jenis,daerah,periode,tahun_kategori,cluster
2021.0,384455.0,SULAWESI SELATAN,TOTAL,PERDESAANPERKOTAAN,SEPTEMBER,2021-2022,0
2022.0,399755.0,SULAWESI SELATAN,TOTAL,PERDESAANPERKOTAAN,MARET,,0
2022.0,422952.0,SULAWESI SELATAN,TOTAL,PERDESAANPERKOTAAN,SEPTEMBER,,0
2015.0,190438.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,MARET,2015-2016,2
2015.0,200424.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,SEPTEMBER,2015-2016,2
2016.0,205281.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,MARET,2016-2017,2
2016.0,209281.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,SEPTEMBER,2016-2017,2
2015.0,196016.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,MARET,2015-2016,2
2015.0,204787.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,SEPTEMBER,2015-2016,2
2016.0,212249.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,MARET,2016-2017,2
2016.0,215718.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,SEPTEMBER,2016-2017,2
2015.0,194409.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,MARET,2015-2016,2
2015.0,203530.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2015-2016,2
2016.0,210619.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,MARET,2016-2017,2
2016.0,213918.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2016-2017,2
2017.0,211529.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,MARET,2017-2018,1
2017.0,218461.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,SEPTEMBER,2017-2018,2
2018.0,220497.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,MARET,2018-2019,1
2018.0,232433.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,SEPTEMBER,2018-2019,1
2017.0,217357.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,MARET,2017-2018,2
2017.0,227757.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,SEPTEMBER,2017-2018,2
2018.0,230677.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,MARET,2018-2019,1
2018.0,240343.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,SEPTEMBER,2018-2019,1
2017.0,215619.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,MARET,2017-2018,2
2017.0,224360.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2017-2018,2
2018.0,226889.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,MARET,2018-2019,1
2018.0,237715.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2018-2019,1
2019.0,242594.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,MARET,2019-2020,1
2019.0,255355.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,SEPTEMBER,2019-2020,1
2020.0,264082.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,MARET,2020-2021,1
2020.0,274804.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,SEPTEMBER,2020-2021,1
2019.0,247687.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,MARET,2019-2020,1
2019.0,262555.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,SEPTEMBER,2019-2020,1
2020.0,271154.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,MARET,2020-2021,1
2020.0,276410.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,SEPTEMBER,2020-2021,1
2019.0,245761.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,MARET,2019-2020,1
2019.0,259888.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2019-2020,1
2020.0,268511.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,MARET,2020-2021,1
2020.0,275884.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2020-2021,1
2021.0,281207.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,MARET,2021-2022,0
2021.0,293509.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,SEPTEMBER,2021-2022,0
2022.0,301800.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,MARET,,0
2022.0,324704.0,SULAWESI TENGGARA,MAKANAN,PERKOTAAN,SEPTEMBER,,0
2021.0,284561.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,MARET,2021-2022,0
2021.0,297786.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,SEPTEMBER,2021-2022,0
2022.0,305321.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,MARET,,0
2022.0,327126.0,SULAWESI TENGGARA,MAKANAN,PERDESAAN,SEPTEMBER,,0
2021.0,283400.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,MARET,2021-2022,0
2021.0,296298.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2021-2022,0
2022.0,304126.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,MARET,,0
2022.0,326264.0,SULAWESI TENGGARA,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,,0
2015.0,79264.00000000003,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,MARET,2015-2016,1
2015.0,81806.00000000003,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,SEPTEMBER,2015-2016,1
2016.0,84546.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,MARET,2016-2017,1
2016.0,85004.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,SEPTEMBER,2016-2017,1
2015.0,56620.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,MARET,2015-2016,1
2015.0,59583.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,SEPTEMBER,2015-2016,1
2016.0,59712.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,MARET,2016-2017,1
2016.0,61261.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,SEPTEMBER,2016-2017,1
2015.0,63144.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2015-2016,1
2015.0,65986.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2015-2016,1
2016.0,66669.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2016-2017,1
2016.0,68243.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2016-2017,1
2017.0,86299.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,MARET,2017-2018,1
2017.0,90163.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,SEPTEMBER,2017-2018,1
2018.0,90744.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,MARET,2018-2019,1
2018.0,91842.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,SEPTEMBER,2018-2019,1
2017.0,62382.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,MARET,2017-2018,1
2017.0,67739.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,SEPTEMBER,2017-2018,1
2018.0,68026.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,MARET,2018-2019,1
2018.0,71248.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,SEPTEMBER,2018-2019,1
2017.0,69990.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2017-2018,1
2017.0,75898.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2017-2018,1
2018.0,76729.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2018-2019,1
2018.0,79013.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2018-2019,1
2019.0,94284.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,MARET,2019-2020,1
2019.0,100880.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,SEPTEMBER,2019-2020,1
2020.0,101982.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,MARET,2020-2021,1
2020.0,109035.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,SEPTEMBER,2020-2021,1
2019.0,73510.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,MARET,2019-2020,1
2019.0,77510.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,SEPTEMBER,2019-2020,1
2020.0,78865.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,MARET,2020-2021,1
2020.0,83714.00000000003,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,SEPTEMBER,2020-2021,1
2019.0,81641.00000000003,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2019-2020,1
2019.0,86578.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2019-2020,1
2020.0,87933.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2020-2021,1
2020.0,92645.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2020-2021,1
2021.0,112976.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,MARET,2021-2022,1
2021.0,116823.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,SEPTEMBER,2021-2022,1
2022.0,118643.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,MARET,,1
2022.0,126476.0,SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,SEPTEMBER,,1
2021.0,85262.99999999997,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,MARET,2021-2022,1
2021.0,88060.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,SEPTEMBER,2021-2022,1
2022.0,89413.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,MARET,,1
2022.0,94558.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,SEPTEMBER,,1
2021.0,95189.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2021-2022,1
2021.0,98446.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2021-2022,1
2022.0,100011.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,MARET,,1
2022.0,106200.0,SULAWESI TENGGARA,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,,1
2013.0,215910.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,MARET,2013-2014,2
2013.0,240089.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,SEPTEMBER,2013-2014,2
2014.0,241921.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,MARET,2014-2015,2
2014.0,254015.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,SEPTEMBER,2014-2015,2
2013.0,200058.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,MARET,2013-2014,2
2013.0,221905.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,SEPTEMBER,2013-2014,2
2014.0,226220.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,MARET,2014-2015,2
2014.0,238745.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,SEPTEMBER,2014-2015,2
2013.0,313294.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,MARET,2013-2014,2
2013.0,313294.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,SEPTEMBER,2013-2014,2
2014.0,313294.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,MARET,2014-2015,2
2014.0,313294.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,SEPTEMBER,2014-2015,2
2015.0,269703.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,MARET,2015-2016,2
2015.0,282230.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,SEPTEMBER,2015-2016,2
2016.0,289827.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,MARET,2016-2017,2
2016.0,294286.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,SEPTEMBER,2016-2017,2
2015.0,252636.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,MARET,2015-2016,2
2015.0,264371.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,SEPTEMBER,2015-2016,2
2016.0,271961.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,MARET,2016-2017,2
2016.0,276978.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,SEPTEMBER,2016-2017,2
2015.0,257553.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,MARET,2015-2016,2
2015.0,269516.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,SEPTEMBER,2015-2016,2
2016.0,277288.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,MARET,2016-2017,2
2016.0,282161.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,SEPTEMBER,2016-2017,2
2017.0,297829.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,MARET,2017-2018,2
2017.0,308624.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,SEPTEMBER,2017-2018,2
2018.0,311241.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,MARET,2018-2019,2
2018.0,324276.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,SEPTEMBER,2018-2019,2
2017.0,279739.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,MARET,2017-2018,2
2017.0,295496.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,SEPTEMBER,2017-2018,2
2018.0,298702.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,MARET,2018-2019,2
2018.0,311592.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,SEPTEMBER,2018-2019,2
2017.0,285609.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,MARET,2017-2018,2
2017.0,300258.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,SEPTEMBER,2017-2018,2
2018.0,303618.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,MARET,2018-2019,2
2018.0,316729.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,SEPTEMBER,2018-2019,2
2019.0,336877.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,MARET,2019-2020,0
2019.0,356235.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,SEPTEMBER,2019-2020,0
2020.0,366063.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,MARET,2020-2021,0
2020.0,383839.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,SEPTEMBER,2020-2021,0
2019.0,321197.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,MARET,2019-2020,0
2019.0,340065.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,SEPTEMBER,2019-2020,0
2020.0,350019.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,MARET,2020-2021,0
2020.0,360123.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,SEPTEMBER,2020-2021,0
2019.0,327402.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,MARET,2019-2020,0
2019.0,346466.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,SEPTEMBER,2019-2020,0
2020.0,356444.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,MARET,2020-2021,0
2020.0,368529.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,SEPTEMBER,2020-2021,0
2021.0,394183.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,MARET,2021-2022,0
2021.0,410332.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,SEPTEMBER,2021-2022,0
2022.0,420442.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,MARET,,0
2022.0,451180.0,SULAWESI TENGGARA,TOTAL,PERKOTAAN,SEPTEMBER,,0
2021.0,369824.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,MARET,2021-2022,0
2021.0,385845.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,SEPTEMBER,2021-2022,0
2022.0,394734.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,MARET,,0
2022.0,421684.0,SULAWESI TENGGARA,TOTAL,PERDESAAN,SEPTEMBER,,0
2021.0,378589.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,MARET,2021-2022,0
2021.0,394744.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,SEPTEMBER,2021-2022,0
2022.0,404137.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,MARET,,0
2022.0,432464.0,SULAWESI TENGGARA,TOTAL,PERDESAANPERKOTAAN,SEPTEMBER,,0
2015.0,191995.0,GORONTALO,MAKANAN,PERKOTAAN,MARET,2015-2016,2
2015.0,201515.0,GORONTALO,MAKANAN,PERKOTAAN,SEPTEMBER,2015-2016,2
2016.0,209232.0,GORONTALO,MAKANAN,PERKOTAAN,MARET,2016-2017,2
2016.0,211756.0,GORONTALO,MAKANAN,PERKOTAAN,SEPTEMBER,2016-2017,2
2015.0,207980.0,GORONTALO,MAKANAN,PERDESAAN,MARET,2015-2016,2
2015.0,216687.0,GORONTALO,MAKANAN,PERDESAAN,SEPTEMBER,2015-2016,2
2016.0,224958.0,GORONTALO,MAKANAN,PERDESAAN,MARET,2016-2017,2
2016.0,226546.0,GORONTALO,MAKANAN,PERDESAAN,SEPTEMBER,2016-2017,2
2015.0,202433.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,MARET,2015-2016,2
2015.0,211422.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2015-2016,2
2016.0,219469.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,MARET,2016-2017,2
2016.0,221772.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2016-2017,2
2017.0,221124.0,GORONTALO,MAKANAN,PERKOTAAN,MARET,2017-2018,2
2017.0,233999.0,GORONTALO,MAKANAN,PERKOTAAN,SEPTEMBER,2017-2018,2
2018.0,237890.0,GORONTALO,MAKANAN,PERKOTAAN,MARET,2018-2019,1
2018.0,246148.0,GORONTALO,MAKANAN,PERKOTAAN,SEPTEMBER,2018-2019,1
2017.0,233542.0,GORONTALO,MAKANAN,PERDESAAN,MARET,2017-2018,2
2017.0,242180.0,GORONTALO,MAKANAN,PERDESAAN,SEPTEMBER,2017-2018,2
2018.0,249937.0,GORONTALO,MAKANAN,PERDESAAN,MARET,2018-2019,1
2018.0,255886.0,GORONTALO,MAKANAN,PERDESAAN,SEPTEMBER,2018-2019,1
2017.0,229465.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,MARET,2017-2018,2
2017.0,239329.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2017-2018,2
2018.0,245508.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,MARET,2018-2019,1
2018.0,252117.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2018-2019,1
2019.0,255870.0,GORONTALO,MAKANAN,PERKOTAAN,MARET,2019-2020,1
2019.0,261635.0,GORONTALO,MAKANAN,PERKOTAAN,SEPTEMBER,2019-2020,1
2020.0,279230.0,GORONTALO,MAKANAN,PERKOTAAN,MARET,2020-2021,1
2020.0,281726.0,GORONTALO,MAKANAN,PERKOTAAN,SEPTEMBER,2020-2021,0
2019.0,259698.0,GORONTALO,MAKANAN,PERDESAAN,MARET,2019-2020,1
2019.0,279108.0,GORONTALO,MAKANAN,PERDESAAN,SEPTEMBER,2019-2020,1
2020.0,292558.0,GORONTALO,MAKANAN,PERDESAAN,MARET,2020-2021,0
2020.0,298431.0,GORONTALO,MAKANAN,PERDESAAN,SEPTEMBER,2020-2021,0
2019.0,258158.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,MARET,2019-2020,1
2019.0,272431.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2019-2020,1
2020.0,287272.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,MARET,2020-2021,0
2020.0,291402.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2020-2021,0
2021.0,292463.0,GORONTALO,MAKANAN,PERKOTAAN,MARET,2021-2022,0
2021.0,298372.0,GORONTALO,MAKANAN,PERKOTAAN,SEPTEMBER,2021-2022,0
2022.0,307264.0,GORONTALO,MAKANAN,PERKOTAAN,MARET,,0
2022.0,321061.0,GORONTALO,MAKANAN,PERKOTAAN,SEPTEMBER,,0
2021.0,310257.0,GORONTALO,MAKANAN,PERDESAAN,MARET,2021-2022,0
2021.0,315316.0,GORONTALO,MAKANAN,PERDESAAN,SEPTEMBER,2021-2022,0
2022.0,324541.0,GORONTALO,MAKANAN,PERDESAAN,MARET,,0
2022.0,342791.0,GORONTALO,MAKANAN,PERDESAAN,SEPTEMBER,,0
2021.0,303108.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,MARET,2021-2022,0
2021.0,308586.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2021-2022,0
2022.0,317319.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,MARET,,0
2022.0,333794.0,GORONTALO,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,,0
2015.0,71293.0,GORONTALO,NONMAKANAN,PERKOTAAN,MARET,2015-2016,1
2015.0,73066.0,GORONTALO,NONMAKANAN,PERKOTAAN,SEPTEMBER,2015-2016,1
2016.0,75076.00000000003,GORONTALO,NONMAKANAN,PERKOTAAN,MARET,2016-2017,1
2016.0,75400.0,GORONTALO,NONMAKANAN,PERKOTAAN,SEPTEMBER,2016-2017,1
2015.0,55866.0,GORONTALO,NONMAKANAN,PERDESAAN,MARET,2015-2016,1
2015.0,58476.0,GORONTALO,NONMAKANAN,PERDESAAN,SEPTEMBER,2015-2016,1
2016.0,59232.0,GORONTALO,NONMAKANAN,PERDESAAN,MARET,2016-2017,1
2016.0,59453.0,GORONTALO,NONMAKANAN,PERDESAAN,SEPTEMBER,2016-2017,1
2015.0,61220.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2015-2016,1
2015.0,63539.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2015-2016,1
2016.0,64764.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2016-2017,1
2016.0,65196.00000000003,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2016-2017,1
2017.0,77368.0,GORONTALO,NONMAKANAN,PERKOTAAN,MARET,2017-2018,1
2017.0,78933.0,GORONTALO,NONMAKANAN,PERKOTAAN,SEPTEMBER,2017-2018,1
2018.0,80305.0,GORONTALO,NONMAKANAN,PERKOTAAN,MARET,2018-2019,1
2018.0,81220.0,GORONTALO,NONMAKANAN,PERKOTAAN,SEPTEMBER,2018-2019,1
2017.0,61514.0,GORONTALO,NONMAKANAN,PERDESAAN,MARET,2017-2018,1
2017.0,62173.0,GORONTALO,NONMAKANAN,PERDESAAN,SEPTEMBER,2017-2018,1
2018.0,64790.0,GORONTALO,NONMAKANAN,PERDESAAN,MARET,2018-2019,1
2018.0,67246.0,GORONTALO,NONMAKANAN,PERDESAAN,SEPTEMBER,2018-2019,1
2017.0,67265.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2017-2018,1
2017.0,68377.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2017-2018,1
2018.0,70788.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2018-2019,1
2018.0,73011.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2018-2019,1
2019.0,83130.0,GORONTALO,NONMAKANAN,PERKOTAAN,MARET,2019-2020,1
2019.0,91439.0,GORONTALO,NONMAKANAN,PERKOTAAN,SEPTEMBER,2019-2020,1
2020.0,91971.0,GORONTALO,NONMAKANAN,PERKOTAAN,MARET,2020-2021,1
2020.0,94014.0,GORONTALO,NONMAKANAN,PERKOTAAN,SEPTEMBER,2020-2021,1
2019.0,68899.00000000003,GORONTALO,NONMAKANAN,PERDESAAN,MARET,2019-2020,1
2019.0,72832.0,GORONTALO,NONMAKANAN,PERDESAAN,SEPTEMBER,2019-2020,1
2020.0,74253.0,GORONTALO,NONMAKANAN,PERDESAAN,MARET,2020-2021,1
2020.0,75481.0,GORONTALO,NONMAKANAN,PERDESAAN,SEPTEMBER,2020-2021,1
2019.0,74912.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2019-2020,1
2019.0,80678.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2019-2020,1
2020.0,81718.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2020-2021,1
2020.0,83441.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2020-2021,1
2021.0,97496.0,GORONTALO,NONMAKANAN,PERKOTAAN,MARET,2021-2022,1
2021.0,102847.0,GORONTALO,NONMAKANAN,PERKOTAAN,SEPTEMBER,2021-2022,1
2022.0,106015.0,GORONTALO,NONMAKANAN,PERKOTAAN,MARET,,1
2022.0,115590.0,GORONTALO,NONMAKANAN,PERKOTAAN,SEPTEMBER,,1
2021.0,78352.00000000003,GORONTALO,NONMAKANAN,PERDESAAN,MARET,2021-2022,1
2021.0,83491.00000000003,GORONTALO,NONMAKANAN,PERDESAAN,SEPTEMBER,2021-2022,1
2022.0,85647.0,GORONTALO,NONMAKANAN,PERDESAAN,MARET,,1
2022.0,89278.0,GORONTALO,NONMAKANAN,PERDESAAN,SEPTEMBER,,1
2021.0,86719.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,MARET,2021-2022,1
2021.0,91919.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,2021-2022,1
2022.0,94588.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,MARET,,1
2022.0,101167.0,GORONTALO,NONMAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,,1
2013.0,224622.0,GORONTALO,TOTAL,PERKOTAAN,MARET,2013-2014,2
2013.0,237600.0,GORONTALO,TOTAL,PERKOTAAN,SEPTEMBER,2013-2014,2
2014.0,246633.0,GORONTALO,TOTAL,PERKOTAAN,MARET,2014-2015,2
2014.0,250157.0,GORONTALO,TOTAL,PERKOTAAN,SEPTEMBER,2014-2015,2
2013.0,219827.0,GORONTALO,TOTAL,PERDESAAN,MARET,2013-2014,2
2013.0,232048.0,GORONTALO,TOTAL,PERDESAAN,SEPTEMBER,2013-2014,2
2014.0,241936.0,GORONTALO,TOTAL,PERDESAAN,MARET,2014-2015,2
2014.0,246290.0,GORONTALO,TOTAL,PERDESAAN,SEPTEMBER,2014-2015,2
2013.0,313294.0,GORONTALO,TOTAL,PERDESAANPERKOTAAN,MARET,2013-2014,2
